seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta,runtime
Seed 0,0.8611111044883728,1.0,0.4777777777777778,0,0.1,19.17
Seed 1,0.8611111044883728,0.9000000357627869,0.12777777777777777,0,0.1,19.78
Seed 2,0.8722222447395325,0.800000011920929,0.16111111111111112,0,0.1,19.82
Seed 3,0.7944444417953491,0.9000000357627869,0.005555555555555556,0,0.1,27.24
Seed 4,0.8277778029441833,0.75,0.07777777777777778,0,0.1,26.04
