seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta,runtime
Seed 0,0.9055556058883667,1.0,0.3111111111111111,0,0.1,19.79
Seed 1,0.8111111521720886,0.949999988079071,0.03333333333333333,0,0.1,22.31
Seed 2,0.7944444417953491,0.9000000357627869,0.26666666666666666,0,0.1,21.36
Seed 3,0.8277778029441833,1.0,0.3611111111111111,0,0.1,27.8
Seed 4,0.8388888835906982,0.9000000357627869,0.06111111111111111,0,0.1,28.07
