seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta,runtime
Seed 0,0.8388888835906982,1.0,0.5,0,0.25,103.38
Seed 1,0.8388888835906982,0.9000000357627869,0.39444444444444443,0,0.25,25.1
Seed 2,0.8722222447395325,0.8500000238418579,0.45555555555555555,0,0.25,28.81
Seed 3,0.8111111521720886,0.8500000238418579,0.2611111111111111,0,0.25,17.6
Seed 4,0.8611111044883728,0.9000000357627869,0.4722222222222222,0,0.25,25.95
