seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta,runtime
Seed 0,0.8611111044883728,1.0,0.4777777777777778,0,0.2,7.3
Seed 1,0.8611111044883728,0.9000000357627869,0.4444444444444444,0,0.2,11.57
Seed 2,0.8722222447395325,0.800000011920929,0.4722222222222222,0,0.2,19.91
Seed 3,0.7944444417953491,0.9000000357627869,0.37222222222222223,0,0.2,8.75
Seed 4,0.8277778029441833,0.75,0.4666666666666667,0,0.2,30.4
