seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta,runtime
Seed 0,0.8611111044883728,1.0,0.4722222222222222,0,0.3,130.89
Seed 1,0.8611111044883728,0.9000000357627869,0.14444444444444443,0,0.3,28.01
Seed 2,0.8722222447395325,0.800000011920929,0.26666666666666666,0,0.3,27.62
Seed 3,0.7944444417953491,0.9000000357627869,0.09444444444444444,0,0.3,16.41
Seed 4,0.8277778029441833,0.75,0.1388888888888889,0,0.3,51.65
