seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta,runtime
Seed 0,0.8388888835906982,1.0,0.4444444444444444,0,0.1,19.04
Seed 1,0.8388888835906982,0.9000000357627869,0.35,0,0.1,22.82
Seed 2,0.8722222447395325,0.8500000238418579,0.2,0,0.1,23.46
Seed 3,0.8111111521720886,0.8500000238418579,0.044444444444444446,0,0.1,28.04
Seed 4,0.8611111044883728,0.9000000357627869,0.21666666666666667,0,0.1,27.19
