seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta,runtime
Seed 0,0.8666666746139526,1.0,0.7888888888888889,0,0.05,22.43
Seed 1,0.8388888835906982,0.9000000357627869,0.5777777777777777,0,0.05,26.23
Seed 2,0.7833333611488342,0.800000011920929,0.7611111111111111,0,0.05,26.4
Seed 3,0.8833333253860474,1.0,0.7666666666666667,0,0.05,30.91
Seed 4,0.8444444537162781,0.949999988079071,0.5333333333333333,0,0.05,30.91
