accuracy_test,accuracy_trn,accuracy_cert_pois_robust,accuracy_cert_pois_unrobust,delta_absolute,y_true_cls,y_pred_logit,y_worst_obj,obj,obj_bound,y_is_robust,y_opt_status,y_flip,idx_train,idx_val,idx_labeled,idx_test,csbm_mu,csbm_p,csbm_q,data_dim,min_ypred,max_ypred,min_ntklabeled,max_ntklabeled,avg_ntkunlabeled,min_ntkunlabeled,max_ntkunlabeled,cond,cond_regularized,gurobi_node_count,delta,seed
0.8833333253860474,1.0,0.0,0,20,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-0.026708878657527933, -0.01725901452285145, -0.011370693793979729, -0.014840427619207673, -0.002967982176397937, -0.01029399900463225, -0.01353688584948058, -0.004411832298294069, -0.02198769034406568, -0.03092540243272391, -0.013784579376215128, 0.00919499599775125, -0.026452241263514507, 0.005379699408185624, -0.016892358192443703, -0.018185902415756336, -0.00923447748390746, -0.01803208292649848, -0.0012872891961170387, -0.009396847740990942, -0.0468509773924326, -0.01857164501084192, -0.01103244343983285, -0.01733620469513547, -0.009627235979926308, 0.003990408494926488, -0.025308081334248604, -0.03345602694671379, -0.01006993285240668, -0.024195212000778486, -0.02147191000815568, -0.038243720030292444, -0.01948077865625061, -0.019532263357411928, -0.008676069134316663, -0.006134231018718736, 0.012468324120883698, -0.008708914086728348, -0.012456345018315718, -0.022191279378377712, -0.021215088066557922, -0.025869769386506043, -0.04012253860965218, -0.022805583442321465, -0.002388206918486119, -0.008997811457045883, -0.003476762134996406, -0.008056133048613029, -0.005882224378275576, -0.01733395656105265, -0.009248413987088581, -0.06071463404846935, -0.022125991165162354, -0.05289215060439663, -0.009823503426749196, -0.009015568900546278, -0.01143118754910885, -0.029200598707505552, -0.015610362576994821, -0.005048596742397644, -0.0015144770839541225, -0.02787161993346039, -0.01277425390548177, -0.007514505716938728, 0.0009109366624634747, -0.018737916739431405, -0.017583720865053706, -0.005319445481849189, -0.020816536309939557, -0.010765621513680712, -0.008123731902594909, -0.0012754664577860027, 0.03029159482142596, -0.014280687494416109, -0.011947043106051883, 0.0037281323523085668, -0.022613921634585695, -0.016794653844801263, -0.028522593479867946, 0.025184793725412033, 0.0029667086072791603, 0.028527434995853144, -0.0025259147039924084, 0.006520160249875104, 0.01622840299706582, 0.009663311082326091, 0.020773783473107776, 0.006898953917137069, 0.01860803134609612, 0.015932132420831205, -0.0070224147781904975, 0.01367644802113796, -0.0020548674294572225, 0.022818485191185456, 0.005994119141456242, 0.01619029832124684, 0.0004570968219063306, 0.017518788976741608, 0.014313253110331017, 0.00514934432930451, 0.019691019393731725, 0.012403011448204479, -0.00955098976064005, 0.011729844060250455, 0.01889040025326097, 0.013562724504147323, 0.0003311479407535701, 0.019513702809907142, 0.010876369123782667, -0.004416260868019132, 0.019645549794365624, 0.014152158756291545, 0.011522626668486562, 0.011162135144854667, 0.009740962352689403, 0.028094648579234528, -0.00305433631825374, -0.002957398162557613, 0.024069107802141422, -0.003718850180428952, 0.012216774882320217, 0.011367010847349425, 0.020997961502178277, 0.028575663678323256, 0.014224804158656876, 0.01884229511958585, 0.012128053806876385, 0.012042548486731761, 0.011760925090328361, 0.006609114965786735, -0.000716567515485944, 0.020399893640840355, 0.005931736796623461, 0.021675560147294014, 0.012687467039103218, 0.004847578200701428, 0.018421143745864933, 0.006551989002583531, 0.016251096290461675, 0.0001865013042275964, 0.02303677042118976, 0.013446768548013249, 0.008105807799345218, -0.05220164220741709, 0.004734900059680561, 0.017941727980757542, 0.023676239704704453, 0.004179636177980578, 0.013238847199208948, 0.015616280358663281, 0.006646827630446247, 0.008810605247315287, 0.004719586562947886, 0.012899748334000889, 0.012153847296893922, 0.022635535203189748, -0.0003169379698449962, 0.025022520682055484, -0.005379110185009995, 0.019076837571364386, 0.013277370002002544, 0.00882505038517006, -0.005211148822070017, 0.013077806292366921, 0.016730355709929104, -0.0005139385841249847, 0.03217016604282796, 0.020041157146669493, 0.01096831757811628, 0.0076516909434105355, 0.006905762296724597, 0.011985504869749104, 0.010255855235665516, 0.026323753877289087, 0.00829698788549426, 0.023221852848054548, 0.0241139765778908, 0.025038945244028582, 0.011880828127578687, 0.014003242234011136]","[0.01393899973683812, 0.009307464513464214, 0.0061101787376978125, 0.007873468278418401, 0.0013566785938100994, 0.006503366486334808, 0.007885402509549368, 0.002400641696934561, 0.012939303534302093, 0.016752426011974023, 0.007471288351888734, -0.005498504396930026, 0.014475410308911254, -0.0036313300042633426, 0.009924405280260465, 0.008917805374281478, 0.004666416733805009, 0.008939941382039124, 0.0004612873642538971, 0.0047916779777384, 0.028947216527191805, 0.012056718581233647, 0.005747226538630263, 0.00875136684473947, 0.006021789809461075, -0.001774895959118463, 0.01429032102358551, 0.019005966584358915, 0.0058759526298121385, 0.013319854240150707, 0.010101501817999618, 0.020315977760212996, 0.010661315548929687, 0.010913234085494808, 0.004999210635254229, 0.003740999097934021, -0.006933304869137534, 0.004414452332841378, 0.007102960929343221, 0.011627369828306061, 0.010768835617596357, 0.014389436880185048, 0.025454446571935428, 0.012926838437678466, 0.003080391276270535, 0.004775976979371552, 0.0004675459848780011, 0.004561152707193143, 0.003433459891689501, 0.00938263934215052, 0.005604189396520572, 0.035354182114290665, 0.01053738159213293, 0.03181970020124808, 0.005005695287497264, 0.004543009073898809, 0.006691453625070995, 0.017040630270406486, 0.009034715467415097, 0.0018543140910559357, 0.0009317253849227481, 0.01561755137292683, 0.0069690481405738, 0.0049688446537727825, -0.0008176082770523976, 0.009887038117998143, 0.010412045557539641, 0.003086691087042037, 0.012122433632558119, 0.006308513661017232, 0.0034910336502414303, 0.0008596814968852689, -0.015799322944925705, 0.008453424777206257, 0.007056398287811018, -0.0019224631469006955, 0.010843820829328065, 0.009869850225468442, 0.01550168245924162, -0.012752868963096782, -0.0016972498550930253, -0.01609028927131443, 0.0008974548445211078, -0.004332678945834056, -0.00905678632264174, -0.00577050808920627, -0.011908181210607821, -0.004249348168256278, -0.009891480229203392, -0.01007609137876753, 0.003605239407596844, -0.0074586599695982475, 0.0008189723879577483, -0.012329688512659103, -0.0035311980613315867, -0.008875851850231396, -0.0008309023804134261, -0.010275716542935343, -0.008454168320525328, -0.0035143009283110814, -0.011440508727599769, -0.00618311904051695, 0.005255083986634465, -0.006112824657307266, -0.0112783459750232, -0.007958190163398717, -0.000524839936966848, -0.011103070349226201, -0.0067586396365491895, 0.003022393872786488, -0.011196149977887695, -0.007973262843782754, -0.006071900597729456, -0.005942866542973762, -0.005747631094757298, -0.016214918815522637, 0.0013857515597924211, 0.0013598257996879067, -0.013138119094458459, 0.0014303858122351515, -0.007130848605790048, -0.006266208177976221, -0.011960303446340751, -0.015199887871445278, -0.008728190974579584, -0.009822893837923135, -0.007979193959163883, -0.006349456372807376, -0.006320261208068955, -0.003394061466684001, 0.0009645863884132024, -0.011384185420386989, -0.003315727011150211, -0.012707840879833524, -0.007807636071905939, -0.002847308755773619, -0.010220538201301048, -0.003954513353126479, -0.0096590191817553, -0.00014085726581796655, -0.013187588505472823, -0.007276795131606242, -0.004267760273705889, 0.027378362202460402, -0.0033659665509746138, -0.009097238062196537, -0.013536540615254108, -0.002939825298400768, -0.005931613175255961, -0.009567394732281345, -0.004377622571066657, -0.005150499073260297, -0.0024748601465628623, -0.007205393737395911, -0.0069846716412825475, -0.01398547249349016, 5.030128818686469e-05, -0.013327032384054102, 0.0028920709953126665, -0.009660548190971795, -0.007809433458727291, -0.0045899182018673225, 0.00321408468610685, -0.007943856819065762, -0.009430676607652356, 0.0003942431280960836, -0.017686857746145465, -0.011033255222729191, -0.005857372789395863, -0.004706421791869563, -0.003947668221486236, -0.007204654274911998, -0.005952776980939219, -0.0150675501868123, -0.00480673659564971, -0.01299578777144998, -0.013727126290715054, -0.014730643430055293, -0.006955309220077896, -0.008240538845049775]",180.0,180.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[27, 20, 13, 80, 5, 192, 159, 128, 152, 185]","[73, 67, 55, 50, 25, 134, 196, 170, 174, 180]","[27, 20, 13, 80, 5, 192, 159, 128, 152, 185, 73, 67, 55, 50, 25, 134, 196, 170, 174, 180]","[16, 11, 10, 19, 8, 65, 9, 87, 44, 71, 42, 72, 36, 4, 53, 74, 84, 23, 39, 34, 60, 75, 83, 68, 15, 30, 2, 35, 64, 17, 66, 28, 43, 18, 52, 3, 1, 62, 24, 21, 47, 0, 6, 57, 45, 22, 26, 51, 37, 77, 49, 70, 82, 85, 40, 61, 12, 32, 86, 46, 58, 14, 38, 81, 31, 88, 48, 76, 7, 63, 69, 78, 59, 54, 29, 41, 56, 33, 79, 120, 150, 122, 169, 173, 172, 89, 182, 144, 148, 110, 145, 151, 181, 115, 161, 93, 195, 164, 147, 186, 95, 194, 143, 183, 94, 123, 163, 160, 99, 135, 102, 124, 146, 116, 188, 167, 125, 149, 193, 106, 158, 113, 154, 190, 114, 130, 168, 165, 131, 103, 108, 157, 162, 142, 184, 198, 121, 98, 117, 175, 107, 187, 111, 92, 191, 105, 136, 132, 178, 97, 153, 166, 171, 119, 176, 155, 179, 118, 133, 90, 156, 91, 101, 138, 100, 197, 137, 126, 141, 140, 104, 177, 96, 112, 129, 109, 127, 189, 139, 199]",0.28347334265708923,0.03175879396984925,0.007437185929648241,7,-0.06071463404846935,0.03217016604282796,-8.352454159874862,16.55678889740822,0.04359737268928779,-7.77725353486115,10.166415565048856,5.905109164711846e+17,28486.720026537496,1.0,20,0
