seed,accuracy_test,accuracy_trn,accuracy_cert_pois_robust,delta,runtime
Seed 0,0.8833333253860474,1.0,0.7166666666666667,,3.13
Seed 1,0.8555555939674377,0.9000000357627869,0.25555555555555554,,1.6
Seed 2,0.8277778029441833,0.949999988079071,0.40555555555555556,,1.97
Seed 3,0.8833333253860474,1.0,0.7777777777777778,,4.68
Seed 4,0.8555555939674377,0.949999988079071,0.34444444444444444,,2.03
